Id,Source,Target,Weight,Type
10460,543,543,1,Undirected
10461,138,138,1,Undirected
10462,367,138,1,Undirected
10463,367,367,1,Undirected
10464,754,138,1,Undirected
10465,754,367,1,Undirected
10466,754,754,1,Undirected
10467,215,215,1,Undirected
10468,1098,215,1,Undirected
10469,1098,1098,1,Undirected
10470,1407,215,1,Undirected
10471,1407,1098,1,Undirected
10472,1407,1407,1,Undirected
10473,688,215,1,Undirected
10474,688,1098,1,Undirected
10475,688,1407,1,Undirected
10476,688,688,1,Undirected
10477,1068,215,1,Undirected
10478,1068,1098,1,Undirected
10479,1068,1407,1,Undirected
10480,1068,688,1,Undirected
10481,1068,1068,1,Undirected
10482,1089,215,1,Undirected
10483,1089,1098,1,Undirected
10484,1089,1407,1,Undirected
10485,1089,688,1,Undirected
10486,1089,1068,1,Undirected
10487,1089,1089,1,Undirected
10488,76,215,1,Undirected
10489,76,1098,1,Undirected
10490,76,1407,1,Undirected
10491,76,688,1,Undirected
10492,76,1068,1,Undirected
10493,76,1089,1,Undirected
10494,76,76,1,Undirected
10495,60,215,1,Undirected
10496,60,1098,1,Undirected
10497,60,1407,1,Undirected
10498,60,688,1,Undirected
10499,60,1068,1,Undirected
10500,60,1089,1,Undirected
10501,60,76,1,Undirected
10502,60,60,1,Undirected
10503,1177,215,1,Undirected
10504,1177,1098,1,Undirected
10505,1177,1407,1,Undirected
10506,1177,688,1,Undirected
10507,1177,1068,1,Undirected
10508,1177,1089,1,Undirected
10509,1177,76,1,Undirected
10510,1177,60,1,Undirected
10511,1177,1177,1,Undirected
10512,1711,1711,1,Undirected
10513,1712,1711,1,Undirected
10514,1712,1712,1,Undirected
10515,788,1711,1,Undirected
10516,788,1712,1,Undirected
10517,788,788,1,Undirected
10518,1047,1711,1,Undirected
10519,1047,1712,1,Undirected
10520,1047,788,1,Undirected
10521,1047,1047,1,Undirected
10522,1713,1711,1,Undirected
10523,1713,1712,1,Undirected
10524,1713,788,1,Undirected
10525,1713,1047,1,Undirected
10526,1713,1713,1,Undirected
10527,1714,1711,1,Undirected
10528,1714,1712,1,Undirected
10529,1714,788,1,Undirected
10530,1714,1047,1,Undirected
10531,1714,1713,1,Undirected
10532,1714,1714,1,Undirected
10533,754,754,1,Undirected
10534,1504,1504,1,Undirected
10535,520,1504,1,Undirected
10536,520,520,1,Undirected
10537,106,106,1,Undirected
10538,311,106,1,Undirected
10539,311,311,1,Undirected
10540,1170,106,1,Undirected
10541,1170,311,1,Undirected
10542,1170,1170,1,Undirected
10543,68,106,1,Undirected
10544,68,311,1,Undirected
10545,68,1170,1,Undirected
10546,68,68,1,Undirected
10547,61,106,1,Undirected
10548,61,311,1,Undirected
10549,61,1170,1,Undirected
10550,61,68,1,Undirected
10551,61,61,1,Undirected
10552,1001,106,1,Undirected
10553,1001,311,1,Undirected
10554,1001,1170,1,Undirected
10555,1001,68,1,Undirected
10556,1001,61,1,Undirected
10557,1001,1001,1,Undirected
10558,1051,106,1,Undirected
10559,1051,311,1,Undirected
10560,1051,1170,1,Undirected
10561,1051,68,1,Undirected
10562,1051,61,1,Undirected
10563,1051,1001,1,Undirected
10564,1051,1051,1,Undirected
10565,813,813,1,Undirected
10566,1551,1551,1,Undirected
10567,1717,1717,1,Undirected
10568,227,1717,1,Undirected
10569,227,227,1,Undirected
10570,105,1717,1,Undirected
10571,105,227,1,Undirected
10572,105,105,1,Undirected
10573,685,1717,1,Undirected
10574,685,227,1,Undirected
10575,685,105,1,Undirected
10576,685,685,1,Undirected
10577,1718,1717,1,Undirected
10578,1718,227,1,Undirected
10579,1718,105,1,Undirected
10580,1718,685,1,Undirected
10581,1718,1718,1,Undirected
10582,881,881,1,Undirected
10583,1036,881,1,Undirected
10584,1036,1036,1,Undirected
10585,1483,1483,1,Undirected
10586,1092,1483,1,Undirected
10587,1092,1092,1,Undirected
10588,1277,1483,1,Undirected
10589,1277,1092,1,Undirected
10590,1277,1277,1,Undirected
10591,380,1483,1,Undirected
10592,380,1092,1,Undirected
10593,380,1277,1,Undirected
10594,380,380,1,Undirected
10595,474,1483,1,Undirected
10596,474,1092,1,Undirected
10597,474,1277,1,Undirected
10598,474,380,1,Undirected
10599,474,474,1,Undirected
10600,130,130,1,Undirected
10601,331,130,1,Undirected
10602,331,331,1,Undirected
10603,1352,130,1,Undirected
10604,1352,331,1,Undirected
10605,1352,1352,1,Undirected
10606,187,130,1,Undirected
10607,187,331,1,Undirected
10608,187,1352,1,Undirected
10609,187,187,1,Undirected
10610,537,537,1,Undirected
10611,561,561,1,Undirected
10612,382,382,1,Undirected
10613,418,382,1,Undirected
10614,418,418,1,Undirected
10615,33,33,1,Undirected
10616,713,33,1,Undirected
10617,713,713,1,Undirected
10618,636,33,1,Undirected
10619,636,713,1,Undirected
10620,636,636,1,Undirected
10621,346,33,1,Undirected
10622,346,713,1,Undirected
10623,346,636,1,Undirected
10624,346,346,1,Undirected
10625,1514,33,1,Undirected
10626,1514,713,1,Undirected
10627,1514,636,1,Undirected
10628,1514,346,1,Undirected
10629,1514,1514,1,Undirected
10630,1548,33,1,Undirected
10631,1548,713,1,Undirected
10632,1548,636,1,Undirected
10633,1548,346,1,Undirected
10634,1548,1514,1,Undirected
10635,1548,1548,1,Undirected
10636,810,33,1,Undirected
10637,810,713,1,Undirected
10638,810,636,1,Undirected
10639,810,346,1,Undirected
10640,810,1514,1,Undirected
10641,810,1548,1,Undirected
10642,810,810,1,Undirected
10643,1364,33,1,Undirected
10644,1364,713,1,Undirected
10645,1364,636,1,Undirected
10646,1364,346,1,Undirected
10647,1364,1514,1,Undirected
10648,1364,1548,1,Undirected
10649,1364,810,1,Undirected
10650,1364,1364,1,Undirected
10651,1262,33,1,Undirected
10652,1262,713,1,Undirected
10653,1262,636,1,Undirected
10654,1262,346,1,Undirected
10655,1262,1514,1,Undirected
10656,1262,1548,1,Undirected
10657,1262,810,1,Undirected
10658,1262,1364,1,Undirected
10659,1262,1262,1,Undirected
10660,126,33,1,Undirected
10661,126,713,1,Undirected
10662,126,636,1,Undirected
10663,126,346,1,Undirected
10664,126,1514,1,Undirected
10665,126,1548,1,Undirected
10666,126,810,1,Undirected
10667,126,1364,1,Undirected
10668,126,1262,1,Undirected
10669,126,126,1,Undirected
10670,973,33,1,Undirected
10671,973,713,1,Undirected
10672,973,636,1,Undirected
10673,973,346,1,Undirected
10674,973,1514,1,Undirected
10675,973,1548,1,Undirected
10676,973,810,1,Undirected
10677,973,1364,1,Undirected
10678,973,1262,1,Undirected
10679,973,126,1,Undirected
10680,973,973,1,Undirected
10681,325,33,1,Undirected
10682,325,713,1,Undirected
10683,325,636,1,Undirected
10684,325,346,1,Undirected
10685,325,1514,1,Undirected
10686,325,1548,1,Undirected
10687,325,810,1,Undirected
10688,325,1364,1,Undirected
10689,325,1262,1,Undirected
10690,325,126,1,Undirected
10691,325,973,1,Undirected
10692,325,325,1,Undirected
10693,1375,1375,1,Undirected
10694,173,1375,1,Undirected
10695,173,173,1,Undirected
10696,223,1375,1,Undirected
10697,223,173,1,Undirected
10698,223,223,1,Undirected
10699,1474,1375,1,Undirected
10700,1474,173,1,Undirected
10701,1474,223,1,Undirected
10702,1474,1474,1,Undirected
10703,1048,1375,1,Undirected
10704,1048,173,1,Undirected
10705,1048,223,1,Undirected
10706,1048,1474,1,Undirected
10707,1048,1048,1,Undirected
10708,1419,1375,1,Undirected
10709,1419,173,1,Undirected
10710,1419,223,1,Undirected
10711,1419,1474,1,Undirected
10712,1419,1048,1,Undirected
10713,1419,1419,1,Undirected
10714,1522,1522,1,Undirected
10715,380,380,1,Undirected
10716,1443,380,1,Undirected
10717,1443,1443,1,Undirected
10718,381,381,1,Undirected
10719,674,381,1,Undirected
10720,674,674,1,Undirected
10721,1051,381,1,Undirected
10722,1051,674,1,Undirected
10723,1051,1051,1,Undirected
10724,1633,381,1,Undirected
10725,1633,674,1,Undirected
10726,1633,1051,1,Undirected
10727,1633,1633,1,Undirected
10728,1720,1720,1,Undirected
10729,1063,1720,1,Undirected
10730,1063,1063,1,Undirected
10731,305,1720,1,Undirected
10732,305,1063,1,Undirected
10733,305,305,1,Undirected
10734,522,522,1,Undirected
10735,394,522,1,Undirected
10736,394,394,1,Undirected
10737,1641,1641,1,Undirected
10738,1106,1106,1,Undirected
10739,1721,1106,1,Undirected
10740,1721,1721,1,Undirected
10741,612,1106,1,Undirected
10742,612,1721,1,Undirected
10743,612,612,1,Undirected
10744,477,1106,1,Undirected
10745,477,1721,1,Undirected
10746,477,612,1,Undirected
10747,477,477,1,Undirected
10748,626,626,1,Undirected
10749,666,626,1,Undirected
10750,666,666,1,Undirected
10751,1722,626,1,Undirected
10752,1722,666,1,Undirected
10753,1722,1722,1,Undirected
10754,1021,1021,1,Undirected
10755,756,756,1,Undirected
10756,388,756,1,Undirected
10757,388,388,1,Undirected
10758,1522,756,1,Undirected
10759,1522,388,1,Undirected
10760,1522,1522,1,Undirected
10761,209,756,1,Undirected
10762,209,388,1,Undirected
10763,209,1522,1,Undirected
10764,209,209,1,Undirected
10765,325,325,1,Undirected
10766,425,425,1,Undirected
10767,276,276,1,Undirected
10768,886,276,1,Undirected
10769,886,886,1,Undirected
10770,1723,276,1,Undirected
10771,1723,886,1,Undirected
10772,1723,1723,1,Undirected
10773,931,276,1,Undirected
10774,931,886,1,Undirected
10775,931,1723,1,Undirected
10776,931,931,1,Undirected
10777,1022,276,1,Undirected
10778,1022,886,1,Undirected
10779,1022,1723,1,Undirected
10780,1022,931,1,Undirected
10781,1022,1022,1,Undirected
10782,687,276,1,Undirected
10783,687,886,1,Undirected
10784,687,1723,1,Undirected
10785,687,931,1,Undirected
10786,687,1022,1,Undirected
10787,687,687,1,Undirected
10788,301,301,1,Undirected
10789,706,706,1,Undirected
10790,1724,706,1,Undirected
10791,1724,1724,1,Undirected
10792,1111,706,1,Undirected
10793,1111,1724,1,Undirected
10794,1111,1111,1,Undirected
10795,689,689,1,Undirected
10796,44,44,1,Undirected
10797,46,44,1,Undirected
10798,46,46,1,Undirected
10799,49,44,1,Undirected
10800,49,46,1,Undirected
10801,49,49,1,Undirected
10802,647,647,1,Undirected
10803,516,516,1,Undirected
10804,1507,1507,1,Undirected
10805,876,1507,1,Undirected
10806,876,876,1,Undirected
10807,454,1507,1,Undirected
10808,454,876,1,Undirected
10809,454,454,1,Undirected
10810,689,1507,1,Undirected
10811,689,876,1,Undirected
10812,689,454,1,Undirected
10813,689,689,1,Undirected
10814,171,1507,1,Undirected
10815,171,876,1,Undirected
10816,171,454,1,Undirected
10817,171,689,1,Undirected
10818,171,171,1,Undirected
10819,1014,1507,1,Undirected
10820,1014,876,1,Undirected
10821,1014,454,1,Undirected
10822,1014,689,1,Undirected
10823,1014,171,1,Undirected
10824,1014,1014,1,Undirected
10825,1586,1507,1,Undirected
10826,1586,876,1,Undirected
10827,1586,454,1,Undirected
10828,1586,689,1,Undirected
10829,1586,171,1,Undirected
10830,1586,1014,1,Undirected
10831,1586,1586,1,Undirected
10832,468,1507,1,Undirected
10833,468,876,1,Undirected
10834,468,454,1,Undirected
10835,468,689,1,Undirected
10836,468,171,1,Undirected
10837,468,1014,1,Undirected
10838,468,1586,1,Undirected
10839,468,468,1,Undirected
10840,462,1507,1,Undirected
10841,462,876,1,Undirected
10842,462,454,1,Undirected
10843,462,689,1,Undirected
10844,462,171,1,Undirected
10845,462,1014,1,Undirected
10846,462,1586,1,Undirected
10847,462,468,1,Undirected
10848,462,462,1,Undirected
10849,270,1507,1,Undirected
10850,270,876,1,Undirected
10851,270,454,1,Undirected
10852,270,689,1,Undirected
10853,270,171,1,Undirected
10854,270,1014,1,Undirected
10855,270,1586,1,Undirected
10856,270,468,1,Undirected
10857,270,462,1,Undirected
10858,270,270,1,Undirected
10859,1320,1320,1,Undirected
10860,507,1320,1,Undirected
10861,507,507,1,Undirected
10862,1725,1725,1,Undirected
10863,1727,1727,1,Undirected
10864,1050,1050,1,Undirected
10865,1709,1709,1,Undirected
10866,160,160,1,Undirected
10867,521,160,1,Undirected
10868,521,521,1,Undirected
10869,961,160,1,Undirected
10870,961,521,1,Undirected
10871,961,961,1,Undirected
10872,1035,160,1,Undirected
10873,1035,521,1,Undirected
10874,1035,961,1,Undirected
10875,1035,1035,1,Undirected
10876,974,974,1,Undirected
10877,253,253,1,Undirected
10878,537,253,1,Undirected
10879,537,537,1,Undirected
10880,255,253,1,Undirected
10881,255,537,1,Undirected
10882,255,255,1,Undirected
10883,719,253,1,Undirected
10884,719,537,1,Undirected
10885,719,255,1,Undirected
10886,719,719,1,Undirected
10887,229,253,1,Undirected
10888,229,537,1,Undirected
10889,229,255,1,Undirected
10890,229,719,1,Undirected
10891,229,229,1,Undirected
10892,894,253,1,Undirected
10893,894,537,1,Undirected
10894,894,255,1,Undirected
10895,894,719,1,Undirected
10896,894,229,1,Undirected
10897,894,894,1,Undirected
10898,428,253,1,Undirected
10899,428,537,1,Undirected
10900,428,255,1,Undirected
10901,428,719,1,Undirected
10902,428,229,1,Undirected
10903,428,894,1,Undirected
10904,428,428,1,Undirected
10905,429,253,1,Undirected
10906,429,537,1,Undirected
10907,429,255,1,Undirected
10908,429,719,1,Undirected
10909,429,229,1,Undirected
10910,429,894,1,Undirected
10911,429,428,1,Undirected
10912,429,429,1,Undirected
10913,827,827,1,Undirected
10914,1006,827,1,Undirected
10915,1006,1006,1,Undirected
10916,1151,1151,1,Undirected
10917,623,1151,1,Undirected
10918,623,623,1,Undirected
10919,642,642,1,Undirected
10920,1337,642,1,Undirected
10921,1337,1337,1,Undirected
10922,1729,642,1,Undirected
10923,1729,1337,1,Undirected
10924,1729,1729,1,Undirected
10925,891,891,1,Undirected
10926,704,704,1,Undirected
10927,689,704,1,Undirected
10928,689,689,1,Undirected
10929,949,704,1,Undirected
10930,949,689,1,Undirected
10931,949,949,1,Undirected
10932,111,704,1,Undirected
10933,111,689,1,Undirected
10934,111,949,1,Undirected
10935,111,111,1,Undirected
10936,341,704,1,Undirected
10937,341,689,1,Undirected
10938,341,949,1,Undirected
10939,341,111,1,Undirected
10940,341,341,1,Undirected
10941,1017,704,1,Undirected
10942,1017,689,1,Undirected
10943,1017,949,1,Undirected
10944,1017,111,1,Undirected
10945,1017,341,1,Undirected
10946,1017,1017,1,Undirected
10947,22,704,1,Undirected
10948,22,689,1,Undirected
10949,22,949,1,Undirected
10950,22,111,1,Undirected
10951,22,341,1,Undirected
10952,22,1017,1,Undirected
10953,22,22,1,Undirected
10954,1026,1026,1,Undirected
10955,1558,1026,1,Undirected
10956,1558,1558,1,Undirected
10957,762,1026,1,Undirected
10958,762,1558,1,Undirected
10959,762,762,1,Undirected
10960,1133,1026,1,Undirected
10961,1133,1558,1,Undirected
10962,1133,762,1,Undirected
10963,1133,1133,1,Undirected
10964,367,1026,1,Undirected
10965,367,1558,1,Undirected
10966,367,762,1,Undirected
10967,367,1133,1,Undirected
10968,367,367,1,Undirected
10969,355,355,1,Undirected
10970,172,355,1,Undirected
10971,172,172,1,Undirected
10972,1538,355,1,Undirected
10973,1538,172,1,Undirected
10974,1538,1538,1,Undirected
10975,1495,355,1,Undirected
10976,1495,172,1,Undirected
10977,1495,1538,1,Undirected
10978,1495,1495,1,Undirected
10979,129,355,1,Undirected
10980,129,172,1,Undirected
10981,129,1538,1,Undirected
10982,129,1495,1,Undirected
10983,129,129,1,Undirected
10984,197,355,1,Undirected
10985,197,172,1,Undirected
10986,197,1538,1,Undirected
10987,197,1495,1,Undirected
10988,197,129,1,Undirected
10989,197,197,1,Undirected
10990,1152,1152,1,Undirected
10991,773,1152,1,Undirected
10992,773,773,1,Undirected
10993,1573,1573,1,Undirected
10994,69,69,1,Undirected
10995,1409,69,1,Undirected
10996,1409,1409,1,Undirected
10997,498,498,1,Undirected
10998,1138,1138,1,Undirected
10999,939,1138,1,Undirected
11000,939,939,1,Undirected
11001,1221,1138,1,Undirected
11002,1221,939,1,Undirected
11003,1221,1221,1,Undirected
11004,450,1138,1,Undirected
11005,450,939,1,Undirected
11006,450,1221,1,Undirected
11007,450,450,1,Undirected
11008,1058,1058,1,Undirected
11009,262,1058,1,Undirected
11010,262,262,1,Undirected
11011,197,1058,1,Undirected
11012,197,262,1,Undirected
11013,197,197,1,Undirected
11014,502,1058,1,Undirected
11015,502,262,1,Undirected
11016,502,197,1,Undirected
11017,502,502,1,Undirected
11018,671,671,1,Undirected
11019,1610,1610,1,Undirected
11020,110,1610,1,Undirected
11021,110,110,1,Undirected
11022,170,1610,1,Undirected
11023,170,110,1,Undirected
11024,170,170,1,Undirected
11025,1730,1610,1,Undirected
11026,1730,110,1,Undirected
11027,1730,170,1,Undirected
11028,1730,1730,1,Undirected
11029,942,1610,1,Undirected
11030,942,110,1,Undirected
11031,942,170,1,Undirected
11032,942,1730,1,Undirected
11033,942,942,1,Undirected
11034,278,1610,1,Undirected
11035,278,110,1,Undirected
11036,278,170,1,Undirected
11037,278,1730,1,Undirected
11038,278,942,1,Undirected
11039,278,278,1,Undirected
11040,1175,1610,1,Undirected
11041,1175,110,1,Undirected
11042,1175,170,1,Undirected
11043,1175,1730,1,Undirected
11044,1175,942,1,Undirected
11045,1175,278,1,Undirected
11046,1175,1175,1,Undirected
11047,1731,1610,1,Undirected
11048,1731,110,1,Undirected
11049,1731,170,1,Undirected
11050,1731,1730,1,Undirected
11051,1731,942,1,Undirected
11052,1731,278,1,Undirected
11053,1731,1175,1,Undirected
11054,1731,1731,1,Undirected
11055,1732,1610,1,Undirected
11056,1732,110,1,Undirected
11057,1732,170,1,Undirected
11058,1732,1730,1,Undirected
11059,1732,942,1,Undirected
11060,1732,278,1,Undirected
11061,1732,1175,1,Undirected
11062,1732,1731,1,Undirected
11063,1732,1732,1,Undirected
11064,1734,1734,1,Undirected
11065,1159,1734,1,Undirected
11066,1159,1159,1,Undirected
11067,984,984,1,Undirected
11068,884,884,1,Undirected
11069,509,884,1,Undirected
11070,509,509,1,Undirected
11071,1352,1352,1,Undirected
11072,173,173,1,Undirected
11073,1560,1560,1,Undirected
11074,974,1560,1,Undirected
11075,974,974,1,Undirected
11076,265,265,1,Undirected
11077,1551,1551,1,Undirected
11078,1058,1058,1,Undirected
11079,1227,1227,1,Undirected
11080,781,1227,1,Undirected
11081,781,781,1,Undirected
11082,1735,1735,1,Undirected
11083,719,719,1,Undirected
11084,229,719,1,Undirected
11085,229,229,1,Undirected
11086,791,719,1,Undirected
11087,791,229,1,Undirected
11088,791,791,1,Undirected
11089,765,719,1,Undirected
11090,765,229,1,Undirected
11091,765,791,1,Undirected
11092,765,765,1,Undirected
11093,1718,719,1,Undirected
11094,1718,229,1,Undirected
11095,1718,791,1,Undirected
11096,1718,765,1,Undirected
11097,1718,1718,1,Undirected
11098,175,175,1,Undirected
11099,1052,175,1,Undirected
11100,1052,1052,1,Undirected
11101,1446,1446,1,Undirected
11102,70,70,1,Undirected
11103,844,70,1,Undirected
11104,844,844,1,Undirected
11105,882,882,1,Undirected
11106,1509,1509,1,Undirected
11107,225,225,1,Undirected
11108,215,215,1,Undirected
11109,222,222,1,Undirected
11110,298,222,1,Undirected
11111,298,298,1,Undirected
11112,783,222,1,Undirected
11113,783,298,1,Undirected
11114,783,783,1,Undirected
11115,1738,222,1,Undirected
11116,1738,298,1,Undirected
11117,1738,783,1,Undirected
11118,1738,1738,1,Undirected
11119,1705,1705,1,Undirected
11120,766,1705,1,Undirected
11121,766,766,1,Undirected
11122,1647,1647,1,Undirected
11123,437,1647,1,Undirected
11124,437,437,1,Undirected
11125,53,53,1,Undirected
11126,1565,53,1,Undirected
11127,1565,1565,1,Undirected
11128,57,53,1,Undirected
11129,57,1565,1,Undirected
11130,57,57,1,Undirected
11131,481,481,1,Undirected
11132,319,319,1,Undirected
11133,689,319,1,Undirected
11134,689,689,1,Undirected
11135,402,319,1,Undirected
11136,402,689,1,Undirected
11137,402,402,1,Undirected
11138,318,319,1,Undirected
11139,318,689,1,Undirected
11140,318,402,1,Undirected
11141,318,318,1,Undirected
11142,1717,1717,1,Undirected
11143,925,1717,1,Undirected
11144,925,925,1,Undirected
11145,1116,1717,1,Undirected
11146,1116,925,1,Undirected
11147,1116,1116,1,Undirected
11148,352,1717,1,Undirected
11149,352,925,1,Undirected
11150,352,1116,1,Undirected
11151,352,352,1,Undirected
11152,1740,1717,1,Undirected
11153,1740,925,1,Undirected
11154,1740,1116,1,Undirected
11155,1740,352,1,Undirected
11156,1740,1740,1,Undirected
11157,685,1717,1,Undirected
11158,685,925,1,Undirected
11159,685,1116,1,Undirected
11160,685,352,1,Undirected
11161,685,1740,1,Undirected
11162,685,685,1,Undirected
11163,1031,1717,1,Undirected
11164,1031,925,1,Undirected
11165,1031,1116,1,Undirected
11166,1031,352,1,Undirected
11167,1031,1740,1,Undirected
11168,1031,685,1,Undirected
11169,1031,1031,1,Undirected
11170,243,243,1,Undirected
11171,1741,243,1,Undirected
11172,1741,1741,1,Undirected
11173,1116,243,1,Undirected
11174,1116,1741,1,Undirected
11175,1116,1116,1,Undirected
11176,705,243,1,Undirected
11177,705,1741,1,Undirected
11178,705,1116,1,Undirected
11179,705,705,1,Undirected
11180,1113,243,1,Undirected
11181,1113,1741,1,Undirected
11182,1113,1116,1,Undirected
11183,1113,705,1,Undirected
11184,1113,1113,1,Undirected
11185,1742,1742,1,Undirected
11186,1485,1485,1,Undirected
11187,906,906,1,Undirected
11188,561,561,1,Undirected
11189,1148,1148,1,Undirected
11190,1472,1472,1,Undirected
11191,585,1472,1,Undirected
11192,585,585,1,Undirected
11193,147,1472,1,Undirected
11194,147,585,1,Undirected
11195,147,147,1,Undirected
11196,1366,1472,1,Undirected
11197,1366,585,1,Undirected
11198,1366,147,1,Undirected
11199,1366,1366,1,Undirected
11200,88,1472,1,Undirected
11201,88,585,1,Undirected
11202,88,147,1,Undirected
11203,88,1366,1,Undirected
11204,88,88,1,Undirected
11205,699,699,1,Undirected
11206,843,699,1,Undirected
11207,843,843,1,Undirected
11208,495,495,1,Undirected
11209,1744,1744,1,Undirected
11210,385,385,1,Undirected
11211,1006,385,1,Undirected
11212,1006,1006,1,Undirected
11213,1745,385,1,Undirected
11214,1745,1006,1,Undirected
11215,1745,1745,1,Undirected
11216,47,47,1,Undirected
11217,1636,47,1,Undirected
11218,1636,1636,1,Undirected
11219,428,47,1,Undirected
11220,428,1636,1,Undirected
11221,428,428,1,Undirected
11222,428,428,1,Undirected
11223,1673,1673,1,Undirected
11224,1558,1558,1,Undirected
11225,1594,1558,1,Undirected
11226,1594,1594,1,Undirected
11227,533,533,1,Undirected
11228,471,471,1,Undirected
11229,1664,471,1,Undirected
11230,1664,1664,1,Undirected
11231,531,471,1,Undirected
11232,531,1664,1,Undirected
11233,531,531,1,Undirected
11234,1563,1563,1,Undirected
11235,1111,1563,1,Undirected
11236,1111,1111,1,Undirected
11237,1450,1563,1,Undirected
11238,1450,1111,1,Undirected
11239,1450,1450,1,Undirected
11240,799,1563,1,Undirected
11241,799,1111,1,Undirected
11242,799,1450,1,Undirected
11243,799,799,1,Undirected
11244,280,280,1,Undirected
11245,175,175,1,Undirected
11246,437,175,1,Undirected
11247,437,437,1,Undirected
11248,193,193,1,Undirected
11249,385,385,1,Undirected
11250,997,997,1,Undirected
11251,286,997,1,Undirected
11252,286,286,1,Undirected
11253,144,997,1,Undirected
11254,144,286,1,Undirected
11255,144,144,1,Undirected
11256,1427,997,1,Undirected
11257,1427,286,1,Undirected
11258,1427,144,1,Undirected
11259,1427,1427,1,Undirected
11260,181,181,1,Undirected
11261,1230,181,1,Undirected
11262,1230,1230,1,Undirected
11263,1707,181,1,Undirected
11264,1707,1230,1,Undirected
11265,1707,1707,1,Undirected
11266,1488,1488,1,Undirected
11267,713,713,1,Undirected
11268,346,346,1,Undirected
11269,1096,346,1,Undirected
11270,1096,1096,1,Undirected
11271,59,59,1,Undirected
11272,1298,1298,1,Undirected
11273,223,1298,1,Undirected
11274,223,223,1,Undirected
11275,1195,1195,1,Undirected
11276,478,478,1,Undirected
11277,809,478,1,Undirected
11278,809,809,1,Undirected
11279,1138,478,1,Undirected
11280,1138,809,1,Undirected
11281,1138,1138,1,Undirected
11282,681,478,1,Undirected
11283,681,809,1,Undirected
11284,681,1138,1,Undirected
11285,681,681,1,Undirected
11286,613,613,1,Undirected
11287,1547,1547,1,Undirected
11288,571,571,1,Undirected
11289,332,571,1,Undirected
11290,332,332,1,Undirected
11291,515,515,1,Undirected
11292,18,515,1,Undirected
11293,18,18,1,Undirected
11294,745,515,1,Undirected
11295,745,18,1,Undirected
11296,745,745,1,Undirected
11297,450,515,1,Undirected
11298,450,18,1,Undirected
11299,450,745,1,Undirected
11300,450,450,1,Undirected
11301,1463,1463,1,Undirected
11302,232,1463,1,Undirected
11303,232,232,1,Undirected
11304,944,944,1,Undirected
11305,1620,944,1,Undirected
11306,1620,1620,1,Undirected
11307,846,846,1,Undirected
11308,1475,846,1,Undirected
11309,1475,1475,1,Undirected
11310,1747,846,1,Undirected
11311,1747,1475,1,Undirected
11312,1747,1747,1,Undirected
11313,1650,1650,1,Undirected
11314,1748,1748,1,Undirected
11315,267,1748,1,Undirected
11316,267,267,1,Undirected
11317,8,8,1,Undirected
11318,1210,8,1,Undirected
11319,1210,1210,1,Undirected
11320,44,44,1,Undirected
11321,45,44,1,Undirected
11322,45,45,1,Undirected
11323,46,44,1,Undirected
11324,46,45,1,Undirected
11325,46,46,1,Undirected
11326,47,44,1,Undirected
11327,47,45,1,Undirected
11328,47,46,1,Undirected
11329,47,47,1,Undirected
11330,48,44,1,Undirected
11331,48,45,1,Undirected
11332,48,46,1,Undirected
11333,48,47,1,Undirected
11334,48,48,1,Undirected
11335,395,395,1,Undirected
11336,575,575,1,Undirected
11337,1059,1059,1,Undirected
11338,1035,1059,1,Undirected
11339,1035,1035,1,Undirected
11340,1451,1059,1,Undirected
11341,1451,1035,1,Undirected
11342,1451,1451,1,Undirected
11343,1315,1059,1,Undirected
11344,1315,1035,1,Undirected
11345,1315,1451,1,Undirected
11346,1315,1315,1,Undirected
11347,1159,1059,1,Undirected
11348,1159,1035,1,Undirected
11349,1159,1451,1,Undirected
11350,1159,1315,1,Undirected
11351,1159,1159,1,Undirected
11352,601,601,1,Undirected
11353,81,601,1,Undirected
11354,81,81,1,Undirected
11355,1749,601,1,Undirected
11356,1749,81,1,Undirected
11357,1749,1749,1,Undirected
11358,715,601,1,Undirected
11359,715,81,1,Undirected
11360,715,1749,1,Undirected
11361,715,715,1,Undirected
11362,669,669,1,Undirected
11363,1750,669,1,Undirected
11364,1750,1750,1,Undirected
11365,86,86,1,Undirected
11366,1751,86,1,Undirected
11367,1751,1751,1,Undirected
11368,215,86,1,Undirected
11369,215,1751,1,Undirected
11370,215,215,1,Undirected
11371,986,986,1,Undirected
11372,730,730,1,Undirected
11373,1622,730,1,Undirected
11374,1622,1622,1,Undirected
11375,554,554,1,Undirected
11376,729,554,1,Undirected
11377,729,729,1,Undirected
11378,271,554,1,Undirected
11379,271,729,1,Undirected
11380,271,271,1,Undirected
11381,22,554,1,Undirected
11382,22,729,1,Undirected
11383,22,271,1,Undirected
11384,22,22,1,Undirected
11385,1737,1737,1,Undirected
11386,323,323,1,Undirected
11387,1075,323,1,Undirected
11388,1075,1075,1,Undirected
11389,802,323,1,Undirected
11390,802,1075,1,Undirected
11391,802,802,1,Undirected
11392,523,323,1,Undirected
11393,523,1075,1,Undirected
11394,523,802,1,Undirected
11395,523,523,1,Undirected
11396,715,323,1,Undirected
11397,715,1075,1,Undirected
11398,715,802,1,Undirected
11399,715,523,1,Undirected
11400,715,715,1,Undirected
11401,100,323,1,Undirected
11402,100,1075,1,Undirected
11403,100,802,1,Undirected
11404,100,523,1,Undirected
11405,100,715,1,Undirected
